Competição,Ano,Jogo
Serie A,2019,395
Serie B,2019,395
Serie C,2019,395
Serie D,2019,395
Copa do Brasil,2019,395
Serie A,2019,396
Serie B,2019,396
Serie C,2019,396
Serie D,2019,396
Copa do Brasil,2019,396
Serie A,2019,397
Serie B,2019,397
Serie C,2019,397
Serie D,2019,397
Copa do Brasil,2019,397
Serie A,2019,398
Serie B,2019,398
Serie C,2019,398
Serie D,2019,398
Copa do Brasil,2019,398
Serie A,2019,399
Serie B,2019,399
Serie C,2019,399
Serie D,2019,399
Copa do Brasil,2019,399
Serie A,2019,400
Serie B,2019,400
Serie C,2019,400
Serie D,2019,400
Copa do Brasil,2019,400
Serie A,2019,401
Serie B,2019,401
Serie C,2019,401
Serie D,2019,401
Copa do Brasil,2019,401
Serie A,2019,402
Serie B,2019,402
Serie C,2019,402
Serie D,2019,402
Copa do Brasil,2019,402
Serie A,2019,403
Serie B,2019,403
Serie C,2019,403
Serie D,2019,403
Copa do Brasil,2019,403
Serie A,2019,404
Serie B,2019,404
Serie C,2019,404
Serie D,2019,404
Copa do Brasil,2019,404
Serie A,2019,405
Serie B,2019,405
Serie C,2019,405
Serie D,2019,405
Copa do Brasil,2019,405
Serie A,2019,406
Serie B,2019,406
Serie C,2019,406
Serie D,2019,406
Copa do Brasil,2019,406
Serie A,2019,407
Serie B,2019,407
Serie C,2019,407
Serie D,2019,407
Copa do Brasil,2019,407
Serie A,2019,408
Serie B,2019,408
Serie C,2019,408
Serie D,2019,408
Copa do Brasil,2019,408
Serie A,2019,409
Serie B,2019,409
Serie C,2019,409
Serie D,2019,409
Copa do Brasil,2019,409
Serie A,2019,410
Serie B,2019,410
Serie C,2019,410
Serie D,2019,410
Copa do Brasil,2019,410
Serie A,2019,411
Serie B,2019,411
Serie C,2019,411
Serie D,2019,411
Copa do Brasil,2019,411
Serie A,2019,412
Serie B,2019,412
Serie C,2019,412
Serie D,2019,412
Copa do Brasil,2019,412
Serie A,2019,413
Serie B,2019,413
Serie C,2019,413
Serie D,2019,413
Copa do Brasil,2019,413
Serie A,2019,414
Serie B,2019,414
Serie C,2019,414
Serie D,2019,414
Copa do Brasil,2019,414
Serie A,2019,415
Serie B,2019,415
Serie C,2019,415
Serie D,2019,415
Copa do Brasil,2019,415
Serie A,2019,416
Serie B,2019,416
Serie C,2019,416
Serie D,2019,416
Copa do Brasil,2019,416
Serie A,2019,417
Serie B,2019,417
Serie C,2019,417
Serie D,2019,417
Copa do Brasil,2019,417
Serie A,2019,418
Serie B,2019,418
Serie C,2019,418
Serie D,2019,418
Copa do Brasil,2019,418
Serie A,2019,419
Serie B,2019,419
Serie C,2019,419
Serie D,2019,419
Copa do Brasil,2019,419
Serie A,2019,420
Serie B,2019,420
Serie C,2019,420
Serie D,2019,420
Copa do Brasil,2019,420
Serie A,2019,421
Serie B,2019,421
Serie C,2019,421
Serie D,2019,421
Copa do Brasil,2019,421
Serie A,2019,422
Serie B,2019,422
Serie C,2019,422
Serie D,2019,422
Copa do Brasil,2019,422
Serie A,2019,423
Serie B,2019,423
Serie C,2019,423
Serie D,2019,423
Copa do Brasil,2019,423
Serie A,2019,424
Serie B,2019,424
Serie C,2019,424
Serie D,2019,424
Copa do Brasil,2019,424
Serie A,2019,425
Serie B,2019,425
Serie C,2019,425
Serie D,2019,425
Copa do Brasil,2019,425
Serie A,2019,426
Serie B,2019,426
Serie C,2019,426
Serie D,2019,426
Copa do Brasil,2019,426
Serie A,2019,427
Serie B,2019,427
Serie C,2019,427
Serie D,2019,427
Copa do Brasil,2019,427
Serie A,2019,428
Serie B,2019,428
Serie C,2019,428
Serie D,2019,428
Copa do Brasil,2019,428
Serie A,2019,429
Serie B,2019,429
Serie C,2019,429
Serie D,2019,429
Copa do Brasil,2019,429
Serie A,2019,430
Serie B,2019,430
Serie C,2019,430
Serie D,2019,430
Copa do Brasil,2019,430
Serie A,2019,431
Serie B,2019,431
Serie C,2019,431
Serie D,2019,431
Copa do Brasil,2019,431
Serie A,2019,432
Serie B,2019,432
Serie C,2019,432
Serie D,2019,432
Copa do Brasil,2019,432
Serie A,2019,433
Serie B,2019,433
Serie C,2019,433
Serie D,2019,433
Copa do Brasil,2019,433
Serie A,2019,434
Serie B,2019,434
Serie C,2019,434
Serie D,2019,434
Copa do Brasil,2019,434
Serie A,2019,435
Serie B,2019,435
Serie C,2019,435
Serie D,2019,435
Copa do Brasil,2019,435
Serie A,2019,436
Serie B,2019,436
Serie C,2019,436
Serie D,2019,436
Copa do Brasil,2019,436
Serie A,2019,437
Serie B,2019,437
Serie C,2019,437
Serie D,2019,437
Copa do Brasil,2019,437
Serie A,2019,438
Serie B,2019,438
Serie C,2019,438
Serie D,2019,438
Copa do Brasil,2019,438
Serie A,2019,439
Serie B,2019,439
Serie C,2019,439
Serie D,2019,439
Copa do Brasil,2019,439
Serie A,2019,440
Serie B,2019,440
Serie C,2019,440
Serie D,2019,440
Copa do Brasil,2019,440
Serie A,2019,441
Serie B,2019,441
Serie C,2019,441
Serie D,2019,441
Copa do Brasil,2019,441
Serie A,2019,442
Serie B,2019,442
Serie C,2019,442
Serie D,2019,442
Copa do Brasil,2019,442
Serie A,2019,443
Serie B,2019,443
Serie C,2019,443
Serie D,2019,443
Copa do Brasil,2019,443
Serie A,2019,444
Serie B,2019,444
Serie C,2019,444
Serie D,2019,444
Copa do Brasil,2019,444
Serie A,2019,445
Serie B,2019,445
Serie C,2019,445
Serie D,2019,445
Copa do Brasil,2019,445
Serie A,2019,446
Serie B,2019,446
Serie C,2019,446
Serie D,2019,446
Copa do Brasil,2019,446
Serie A,2019,447
Serie B,2019,447
Serie C,2019,447
Serie D,2019,447
Copa do Brasil,2019,447
Serie A,2019,448
Serie B,2019,448
Serie C,2019,448
Serie D,2019,448
Copa do Brasil,2019,448
Serie A,2019,449
Serie B,2019,449
Serie C,2019,449
Serie D,2019,449
Copa do Brasil,2019,449
Serie A,2019,450
Serie B,2019,450
Serie C,2019,450
Serie D,2019,450
Copa do Brasil,2019,450
Serie A,2019,451
Serie B,2019,451
Serie C,2019,451
Serie D,2019,451
Copa do Brasil,2019,451
Serie A,2019,452
Serie B,2019,452
Serie C,2019,452
Serie D,2019,452
Copa do Brasil,2019,452
Serie A,2019,453
Serie B,2019,453
Serie C,2019,453
Serie D,2019,453
Copa do Brasil,2019,453
Serie A,2019,454
Serie B,2019,454
Serie C,2019,454
Serie D,2019,454
Copa do Brasil,2019,454
Serie A,2019,455
Serie B,2019,455
Serie C,2019,455
Serie D,2019,455
Copa do Brasil,2019,455
Serie A,2019,456
Serie B,2019,456
Serie C,2019,456
Serie D,2019,456
Copa do Brasil,2019,456
Serie A,2019,457
Serie B,2019,457
Serie C,2019,457
Serie D,2019,457
Copa do Brasil,2019,457
Serie A,2019,458
Serie B,2019,458
Serie C,2019,458
Serie D,2019,458
Copa do Brasil,2019,458
Serie A,2019,459
Serie B,2019,459
Serie C,2019,459
Serie D,2019,459
Copa do Brasil,2019,459
Serie A,2019,460
Serie B,2019,460
Serie C,2019,460
Serie D,2019,460
Copa do Brasil,2019,460
Serie A,2019,461
Serie B,2019,461
Serie C,2019,461
Serie D,2019,461
Copa do Brasil,2019,461
Serie A,2019,462
Serie B,2019,462
Serie C,2019,462
Serie D,2019,462
Copa do Brasil,2019,462
Serie A,2019,463
Serie B,2019,463
Serie C,2019,463
Serie D,2019,463
Copa do Brasil,2019,463
Serie A,2019,464
Serie B,2019,464
Serie C,2019,464
Serie D,2019,464
Copa do Brasil,2019,464
Serie A,2019,465
Serie B,2019,465
Serie C,2019,465
Serie D,2019,465
Copa do Brasil,2019,465
Serie A,2019,466
Serie B,2019,466
Serie C,2019,466
Serie D,2019,466
Copa do Brasil,2019,466
Serie A,2019,467
Serie B,2019,467
Serie C,2019,467
Serie D,2019,467
Copa do Brasil,2019,467
Serie A,2019,468
Serie B,2019,468
Serie C,2019,468
Serie D,2019,468
Copa do Brasil,2019,468
Serie A,2019,469
Serie B,2019,469
Serie C,2019,469
Serie D,2019,469
Copa do Brasil,2019,469
Serie A,2019,470
Serie B,2019,470
Serie C,2019,470
Serie D,2019,470
Copa do Brasil,2019,470
Serie A,2019,471
Serie B,2019,471
Serie C,2019,471
Serie D,2019,471
Copa do Brasil,2019,471
Serie A,2019,472
Serie B,2019,472
Serie C,2019,472
Serie D,2019,472
Copa do Brasil,2019,472
Serie A,2019,473
Serie B,2019,473
Serie C,2019,473
Serie D,2019,473
Copa do Brasil,2019,473
Serie A,2019,474
Serie B,2019,474
Serie C,2019,474
Serie D,2019,474
Copa do Brasil,2019,474
Serie A,2019,475
Serie B,2019,475
Serie C,2019,475
Serie D,2019,475
Copa do Brasil,2019,475
Serie A,2019,476
Serie B,2019,476
Serie C,2019,476
Serie D,2019,476
Copa do Brasil,2019,476
Serie A,2019,477
Serie B,2019,477
Serie C,2019,477
Serie D,2019,477
Copa do Brasil,2019,477
Serie A,2019,478
Serie B,2019,478
Serie C,2019,478
Serie D,2019,478
Copa do Brasil,2019,478
Serie A,2019,479
Serie B,2019,479
Serie C,2019,479
Serie D,2019,479
Copa do Brasil,2019,479
Serie A,2019,480
Serie B,2019,480
Serie C,2019,480
Serie D,2019,480
Copa do Brasil,2019,480
Serie A,2019,481
Serie B,2019,481
Serie C,2019,481
Serie D,2019,481
Copa do Brasil,2019,481
Serie A,2019,482
Serie B,2019,482
Serie C,2019,482
Serie D,2019,482
Copa do Brasil,2019,482
Serie A,2019,483
Serie B,2019,483
Serie C,2019,483
Serie D,2019,483
Copa do Brasil,2019,483
Serie A,2019,484
Serie B,2019,484
Serie C,2019,484
Serie D,2019,484
Copa do Brasil,2019,484
Serie A,2019,485
Serie B,2019,485
Serie C,2019,485
Serie D,2019,485
Copa do Brasil,2019,485
Serie A,2019,486
Serie B,2019,486
Serie C,2019,486
Serie D,2019,486
Copa do Brasil,2019,486
Serie A,2019,487
Serie B,2019,487
Serie C,2019,487
Serie D,2019,487
Copa do Brasil,2019,487
Serie A,2019,488
Serie B,2019,488
Serie C,2019,488
Serie D,2019,488
Copa do Brasil,2019,488
Serie A,2019,489
Serie B,2019,489
Serie C,2019,489
Serie D,2019,489
Copa do Brasil,2019,489
Serie A,2019,490
Serie B,2019,490
Serie C,2019,490
Serie D,2019,490
Copa do Brasil,2019,490
Serie A,2019,491
Serie B,2019,491
Serie C,2019,491
Serie D,2019,491
Copa do Brasil,2019,491
Serie A,2019,492
Serie B,2019,492
Serie C,2019,492
Serie D,2019,492
Copa do Brasil,2019,492
Serie A,2019,493
Serie B,2019,493
Serie C,2019,493
Serie D,2019,493
Copa do Brasil,2019,493
Serie A,2019,494
Serie B,2019,494
Serie C,2019,494
Serie D,2019,494
Copa do Brasil,2019,494
Serie A,2019,495
Serie B,2019,495
Serie C,2019,495
Serie D,2019,495
Copa do Brasil,2019,495
Serie A,2019,496
Serie B,2019,496
Serie C,2019,496
Serie D,2019,496
Copa do Brasil,2019,496
Serie A,2019,497
Serie B,2019,497
Serie C,2019,497
Serie D,2019,497
Copa do Brasil,2019,497
Serie A,2019,498
Serie B,2019,498
Serie C,2019,498
Serie D,2019,498
Copa do Brasil,2019,498
Serie A,2019,499
Serie B,2019,499
Serie C,2019,499
Serie D,2019,499
Copa do Brasil,2019,499
Serie A,2019,500
Serie B,2019,500
Serie C,2019,500
Serie D,2019,500
Copa do Brasil,2019,500
Serie A,2019,501
Serie B,2019,501
Serie C,2019,501
Serie D,2019,501
Copa do Brasil,2019,501
Serie A,2019,502
Serie B,2019,502
Serie C,2019,502
Serie D,2019,502
Copa do Brasil,2019,502
Serie A,2019,503
Serie B,2019,503
Serie C,2019,503
Serie D,2019,503
Copa do Brasil,2019,503
Serie A,2019,504
Serie B,2019,504
Serie C,2019,504
Serie D,2019,504
Copa do Brasil,2019,504
Serie A,2019,505
Serie B,2019,505
Serie C,2019,505
Serie D,2019,505
Copa do Brasil,2019,505
Serie A,2019,506
Serie B,2019,506
Serie C,2019,506
Serie D,2019,506
Copa do Brasil,2019,506
Serie A,2019,507
Serie B,2019,507
Serie C,2019,507
Serie D,2019,507
Copa do Brasil,2019,507
Serie A,2019,508
Serie B,2019,508
Serie C,2019,508
Serie D,2019,508
Copa do Brasil,2019,508
Serie A,2019,509
Serie B,2019,509
Serie C,2019,509
Serie D,2019,509
Copa do Brasil,2019,509
Serie A,2019,510
Serie B,2019,510
Serie C,2019,510
Serie D,2019,510
Copa do Brasil,2019,510
Serie A,2019,511
Serie B,2019,511
Serie C,2019,511
Serie D,2019,511
Copa do Brasil,2019,511
Serie A,2019,512
Serie B,2019,512
Serie C,2019,512
Serie D,2019,512
Copa do Brasil,2019,512
Serie A,2019,513
Serie B,2019,513
Serie C,2019,513
Serie D,2019,513
Copa do Brasil,2019,513
Serie A,2019,514
Serie B,2019,514
Serie C,2019,514
Serie D,2019,514
Copa do Brasil,2019,514
Serie A,2019,515
Serie B,2019,515
Serie C,2019,515
Serie D,2019,515
Copa do Brasil,2019,515
Serie A,2019,516
Serie B,2019,516
Serie C,2019,516
Serie D,2019,516
Copa do Brasil,2019,516
Serie A,2019,517
Serie B,2019,517
Serie C,2019,517
Serie D,2019,517
Copa do Brasil,2019,517
Serie A,2019,518
Serie B,2019,518
Serie C,2019,518
Serie D,2019,518
Copa do Brasil,2019,518
Serie A,2019,519
Serie B,2019,519
Serie C,2019,519
Serie D,2019,519
Copa do Brasil,2019,519
Serie A,2019,520
Serie B,2019,520
Serie C,2019,520
Serie D,2019,520
Copa do Brasil,2019,520
Serie A,2019,521
Serie B,2019,521
Serie C,2019,521
Serie D,2019,521
Copa do Brasil,2019,521
Serie A,2019,522
Serie B,2019,522
Serie C,2019,522
Serie D,2019,522
Copa do Brasil,2019,522
Serie A,2019,523
Serie B,2019,523
Serie C,2019,523
Serie D,2019,523
Copa do Brasil,2019,523
Serie A,2019,524
Serie B,2019,524
Serie C,2019,524
Serie D,2019,524
Copa do Brasil,2019,524
Serie A,2019,525
Serie B,2019,525
Serie C,2019,525
Serie D,2019,525
Copa do Brasil,2019,525
Serie A,2019,526
Serie B,2019,526
Serie C,2019,526
Serie D,2019,526
Copa do Brasil,2019,526
Serie A,2019,527
Serie B,2019,527
Serie C,2019,527
Serie D,2019,527
Copa do Brasil,2019,527
Serie A,2019,528
Serie B,2019,528
Serie C,2019,528
Serie D,2019,528
Copa do Brasil,2019,528
Serie A,2019,529
Serie B,2019,529
Serie C,2019,529
Serie D,2019,529
Copa do Brasil,2019,529
Serie A,2019,530
Serie B,2019,530
Serie C,2019,530
Serie D,2019,530
Copa do Brasil,2019,530
Serie A,2019,531
Serie B,2019,531
Serie C,2019,531
Serie D,2019,531
Copa do Brasil,2019,531
Serie A,2019,532
Serie B,2019,532
Serie C,2019,532
Serie D,2019,532
Copa do Brasil,2019,532
Serie A,2019,533
Serie B,2019,533
Serie C,2019,533
Serie D,2019,533
Copa do Brasil,2019,533
Serie A,2019,534
Serie B,2019,534
Serie C,2019,534
Serie D,2019,534
Copa do Brasil,2019,534
Serie A,2019,535
Serie B,2019,535
Serie C,2019,535
Serie D,2019,535
Copa do Brasil,2019,535
Serie A,2019,536
Serie B,2019,536
Serie C,2019,536
Serie D,2019,536
Copa do Brasil,2019,536
Serie A,2019,537
Serie B,2019,537
Serie C,2019,537
Serie D,2019,537
Copa do Brasil,2019,537
Serie A,2019,538
Serie B,2019,538
Serie C,2019,538
Serie D,2019,538
Copa do Brasil,2019,538
Serie A,2019,539
Serie B,2019,539
Serie C,2019,539
Serie D,2019,539
Copa do Brasil,2019,539
Serie A,2019,540
Serie B,2019,540
Serie C,2019,540
Serie D,2019,540
Copa do Brasil,2019,540
Serie A,2019,541
Serie B,2019,541
Serie C,2019,541
Serie D,2019,541
Copa do Brasil,2019,541
Serie A,2019,542
Serie B,2019,542
Serie C,2019,542
Serie D,2019,542
Copa do Brasil,2019,542
Serie A,2019,543
Serie B,2019,543
Serie C,2019,543
Serie D,2019,543
Copa do Brasil,2019,543
Serie A,2019,544
Serie B,2019,544
Serie C,2019,544
Serie D,2019,544
Copa do Brasil,2019,544
Serie A,2019,545
Serie B,2019,545
Serie C,2019,545
Serie D,2019,545
Copa do Brasil,2019,545
Serie A,2019,546
Serie B,2019,546
Serie C,2019,546
Serie D,2019,546
Copa do Brasil,2019,546
Serie A,2019,547
Serie B,2019,547
Serie C,2019,547
Serie D,2019,547
Copa do Brasil,2019,547
Serie A,2019,548
Serie B,2019,548
Serie C,2019,548
Serie D,2019,548
Copa do Brasil,2019,548
Serie A,2019,549
Serie B,2019,549
Serie C,2019,549
Serie D,2019,549
Copa do Brasil,2019,549
Serie A,2019,550
Serie B,2019,550
Serie C,2019,550
Serie D,2019,550
Copa do Brasil,2019,550
Serie A,2019,551
Serie B,2019,551
Serie C,2019,551
Serie D,2019,551
Copa do Brasil,2019,551
Serie A,2019,552
Serie B,2019,552
Serie C,2019,552
Serie D,2019,552
Copa do Brasil,2019,552
Serie A,2019,553
Serie B,2019,553
Serie C,2019,553
Serie D,2019,553
Copa do Brasil,2019,553
Serie A,2019,554
Serie B,2019,554
Serie C,2019,554
Serie D,2019,554
Copa do Brasil,2019,554
Serie A,2019,555
Serie B,2019,555
Serie C,2019,555
Serie D,2019,555
Copa do Brasil,2019,555
Serie A,2019,556
Serie B,2019,556
Serie C,2019,556
Serie D,2019,556
Copa do Brasil,2019,556
Serie A,2019,557
Serie B,2019,557
Serie C,2019,557
Serie D,2019,557
Copa do Brasil,2019,557
Serie A,2019,558
Serie B,2019,558
Serie C,2019,558
Serie D,2019,558
Copa do Brasil,2019,558
Serie A,2019,559
Serie B,2019,559
Serie C,2019,559
Serie D,2019,559
Copa do Brasil,2019,559
Serie A,2019,560
Serie B,2019,560
Serie C,2019,560
Serie D,2019,560
Copa do Brasil,2019,560
Serie A,2019,561
Serie B,2019,561
Serie C,2019,561
Serie D,2019,561
Copa do Brasil,2019,561
Serie A,2019,562
Serie B,2019,562
Serie C,2019,562
Serie D,2019,562
Copa do Brasil,2019,562
Serie A,2019,563
Serie B,2019,563
Serie C,2019,563
Serie D,2019,563
Copa do Brasil,2019,563
Serie A,2019,564
Serie B,2019,564
Serie C,2019,564
Serie D,2019,564
Copa do Brasil,2019,564
Serie A,2019,565
Serie B,2019,565
Serie C,2019,565
Serie D,2019,565
Copa do Brasil,2019,565
Serie A,2019,566
Serie B,2019,566
Serie C,2019,566
Serie D,2019,566
Copa do Brasil,2019,566
Serie A,2019,567
Serie B,2019,567
Serie C,2019,567
Serie D,2019,567
Copa do Brasil,2019,567
Serie A,2019,568
Serie B,2019,568
Serie C,2019,568
Serie D,2019,568
Copa do Brasil,2019,568
Serie A,2019,569
Serie B,2019,569
Serie C,2019,569
Serie D,2019,569
Copa do Brasil,2019,569
Serie A,2019,570
Serie B,2019,570
Serie C,2019,570
Serie D,2019,570
Copa do Brasil,2019,570
Serie A,2019,571
Serie B,2019,571
Serie C,2019,571
Serie D,2019,571
Copa do Brasil,2019,571
Serie A,2019,572
Serie B,2019,572
Serie C,2019,572
Serie D,2019,572
Copa do Brasil,2019,572
Serie A,2019,573
Serie B,2019,573
Serie C,2019,573
Serie D,2019,573
Copa do Brasil,2019,573
Serie A,2019,574
Serie B,2019,574
Serie C,2019,574
Serie D,2019,574
Copa do Brasil,2019,574
Serie A,2019,575
Serie B,2019,575
Serie C,2019,575
Serie D,2019,575
Copa do Brasil,2019,575
Serie A,2019,576
Serie B,2019,576
Serie C,2019,576
Serie D,2019,576
Copa do Brasil,2019,576
Serie A,2019,577
Serie B,2019,577
Serie C,2019,577
Serie D,2019,577
Copa do Brasil,2019,577
Serie A,2019,578
Serie B,2019,578
Serie C,2019,578
Serie D,2019,578
Copa do Brasil,2019,578
Serie A,2019,579
Serie B,2019,579
Serie C,2019,579
Serie D,2019,579
Copa do Brasil,2019,579
Serie A,2019,580
Serie B,2019,580
Serie C,2019,580
Serie D,2019,580
Copa do Brasil,2019,580
Serie A,2019,581
Serie B,2019,581
Serie C,2019,581
Serie D,2019,581
Copa do Brasil,2019,581
Serie A,2019,582
Serie B,2019,582
Serie C,2019,582
Serie D,2019,582
Copa do Brasil,2019,582
Serie A,2019,583
Serie B,2019,583
Serie C,2019,583
Serie D,2019,583
Copa do Brasil,2019,583
Serie A,2019,584
Serie B,2019,584
Serie C,2019,584
Serie D,2019,584
Copa do Brasil,2019,584
Serie A,2019,585
Serie B,2019,585
Serie C,2019,585
Serie D,2019,585
Copa do Brasil,2019,585
Serie A,2019,586
Serie B,2019,586
Serie C,2019,586
Serie D,2019,586
Copa do Brasil,2019,586
Serie A,2019,587
Serie B,2019,587
Serie C,2019,587
Serie D,2019,587
Copa do Brasil,2019,587
Serie A,2019,588
Serie B,2019,588
Serie C,2019,588
Serie D,2019,588
Copa do Brasil,2019,588
Serie A,2019,589
Serie B,2019,589
Serie C,2019,589
Serie D,2019,589
Copa do Brasil,2019,589
Serie A,2019,590
Serie B,2019,590
Serie C,2019,590
Serie D,2019,590
Copa do Brasil,2019,590
Serie A,2019,591
Serie B,2019,591
Serie C,2019,591
Serie D,2019,591
Copa do Brasil,2019,591
Serie A,2019,592
Serie B,2019,592
Serie C,2019,592
Serie D,2019,592
Copa do Brasil,2019,592
Serie A,2019,593
Serie B,2019,593
Serie C,2019,593
Serie D,2019,593
Copa do Brasil,2019,593
Serie A,2019,594
Serie B,2019,594
Serie C,2019,594
Serie D,2019,594
Copa do Brasil,2019,594
Serie A,2019,595
Serie B,2019,595
Serie C,2019,595
Serie D,2019,595
Copa do Brasil,2019,595
Serie A,2019,596
Serie B,2019,596
Serie C,2019,596
Serie D,2019,596
Copa do Brasil,2019,596
Serie A,2019,597
Serie B,2019,597
Serie C,2019,597
Serie D,2019,597
Copa do Brasil,2019,597
Serie A,2019,598
Serie B,2019,598
Serie C,2019,598
Serie D,2019,598
Copa do Brasil,2019,598
Serie A,2019,599
Serie B,2019,599
Serie C,2019,599
Serie D,2019,599
Copa do Brasil,2019,599
Serie A,2019,600
Serie B,2019,600
Serie C,2019,600
Serie D,2019,600
Copa do Brasil,2019,600
Serie A,2020,3
Copa do Brasil,2020,119
Copa do Brasil,2020,120
Copa do Brasil,2020,121
Copa do Brasil,2020,122
Copa do Brasil,2020,123
Copa do Brasil,2020,124
Copa do Brasil,2020,125
Copa do Brasil,2020,126
Copa do Brasil,2020,127
Copa do Brasil,2020,128
Copa do Brasil,2020,129
Copa do Brasil,2020,130
Copa do Brasil,2020,131
Copa do Brasil,2020,132
Copa do Brasil,2020,133
Copa do Brasil,2020,134
Copa do Brasil,2020,135
Copa do Brasil,2020,136
Copa do Brasil,2020,137
Copa do Brasil,2020,138
Copa do Brasil,2020,139
Copa do Brasil,2020,140
Copa do Brasil,2020,141
Copa do Brasil,2020,142
Copa do Brasil,2020,143
Copa do Brasil,2020,144
Copa do Brasil,2020,145
Copa do Brasil,2020,146
Copa do Brasil,2020,147
Copa do Brasil,2020,148
Copa do Brasil,2020,149
Copa do Brasil,2020,150
Copa do Brasil,2020,151
Copa do Brasil,2020,152
Copa do Brasil,2020,153
Copa do Brasil,2020,154
Copa do Brasil,2020,155
Copa do Brasil,2020,156
Copa do Brasil,2020,157
Copa do Brasil,2020,158
Copa do Brasil,2020,159
Copa do Brasil,2020,160
Copa do Brasil,2020,161
Copa do Brasil,2020,162
Copa do Brasil,2020,163
Copa do Brasil,2020,164
Copa do Brasil,2020,165
Copa do Brasil,2020,166
Copa do Brasil,2020,167
Copa do Brasil,2020,168
Copa do Brasil,2020,169
Copa do Brasil,2020,170
Copa do Brasil,2020,171
Copa do Brasil,2020,172
Copa do Brasil,2020,173
Copa do Brasil,2020,174
Copa do Brasil,2020,175
Copa do Brasil,2020,176
Copa do Brasil,2020,177
Copa do Brasil,2020,178
Copa do Brasil,2020,179
Copa do Brasil,2020,180
Copa do Brasil,2020,181
Copa do Brasil,2020,182
Copa do Brasil,2020,183
Copa do Brasil,2020,184
Copa do Brasil,2020,185
Copa do Brasil,2020,186
Copa do Brasil,2020,187
Copa do Brasil,2020,188
Copa do Brasil,2020,189
Copa do Brasil,2020,190
Copa do Brasil,2020,191
Copa do Brasil,2020,192
Copa do Brasil,2020,193
Copa do Brasil,2020,194
Copa do Brasil,2020,195
Copa do Brasil,2020,196
Copa do Brasil,2020,197
Copa do Brasil,2020,198
Copa do Brasil,2020,199
Copa do Brasil,2020,200
Serie C,2020,201
Copa do Brasil,2020,201
Serie C,2020,202
Copa do Brasil,2020,202
Serie C,2020,203
Copa do Brasil,2020,203
Serie C,2020,204
Copa do Brasil,2020,204
Serie C,2020,205
Copa do Brasil,2020,205
Serie C,2020,206
Copa do Brasil,2020,206
Serie C,2020,207
Copa do Brasil,2020,207
Serie C,2020,208
Copa do Brasil,2020,208
Serie C,2020,209
Copa do Brasil,2020,209
Serie C,2020,210
Copa do Brasil,2020,210
Serie C,2020,211
Copa do Brasil,2020,211
Serie C,2020,212
Copa do Brasil,2020,212
Serie C,2020,213
Copa do Brasil,2020,213
Serie C,2020,214
Copa do Brasil,2020,214
Serie C,2020,215
Copa do Brasil,2020,215
Serie C,2020,216
Copa do Brasil,2020,216
Serie C,2020,217
Copa do Brasil,2020,217
Serie C,2020,218
Copa do Brasil,2020,218
Serie C,2020,219
Copa do Brasil,2020,219
Serie C,2020,220
Copa do Brasil,2020,220
Serie C,2020,221
Copa do Brasil,2020,221
Serie C,2020,222
Copa do Brasil,2020,222
Serie C,2020,223
Copa do Brasil,2020,223
Serie C,2020,224
Copa do Brasil,2020,224
Serie C,2020,225
Copa do Brasil,2020,225
Serie A,2020,226
Serie C,2020,226
Copa do Brasil,2020,226
Serie C,2020,227
Copa do Brasil,2020,227
Serie C,2020,228
Copa do Brasil,2020,228
Serie C,2020,229
Copa do Brasil,2020,229
Serie C,2020,230
Copa do Brasil,2020,230
Serie C,2020,231
Copa do Brasil,2020,231
Serie C,2020,232
Copa do Brasil,2020,232
Serie C,2020,233
Copa do Brasil,2020,233
Serie C,2020,234
Copa do Brasil,2020,234
Serie C,2020,235
Copa do Brasil,2020,235
Serie C,2020,236
Copa do Brasil,2020,236
Serie C,2020,237
Copa do Brasil,2020,237
Serie C,2020,238
Copa do Brasil,2020,238
Serie C,2020,239
Copa do Brasil,2020,239
Serie C,2020,240
Copa do Brasil,2020,240
Serie C,2020,241
Copa do Brasil,2020,241
Serie C,2020,242
Copa do Brasil,2020,242
Serie C,2020,243
Copa do Brasil,2020,243
Serie C,2020,244
Copa do Brasil,2020,244
Serie C,2020,245
Copa do Brasil,2020,245
Serie C,2020,246
Copa do Brasil,2020,246
Serie C,2020,247
Copa do Brasil,2020,247
Serie C,2020,248
Copa do Brasil,2020,248
Serie C,2020,249
Copa do Brasil,2020,249
Serie C,2020,250
Copa do Brasil,2020,250
Serie C,2020,251
Copa do Brasil,2020,251
Serie C,2020,252
Copa do Brasil,2020,252
Serie C,2020,253
Copa do Brasil,2020,253
Serie C,2020,254
Copa do Brasil,2020,254
Serie C,2020,255
Copa do Brasil,2020,255
Serie C,2020,256
Copa do Brasil,2020,256
Serie C,2020,257
Copa do Brasil,2020,257
Serie C,2020,258
Copa do Brasil,2020,258
Serie C,2020,259
Copa do Brasil,2020,259
Serie C,2020,260
Copa do Brasil,2020,260
Serie C,2020,261
Copa do Brasil,2020,261
Serie C,2020,262
Copa do Brasil,2020,262
Serie C,2020,263
Copa do Brasil,2020,263
Serie C,2020,264
Copa do Brasil,2020,264
Serie C,2020,265
Copa do Brasil,2020,265
Serie C,2020,266
Copa do Brasil,2020,266
Serie C,2020,267
Copa do Brasil,2020,267
Serie C,2020,268
Copa do Brasil,2020,268
Serie C,2020,269
Copa do Brasil,2020,269
Serie C,2020,270
Copa do Brasil,2020,270
Serie C,2020,271
